customer_tweet_id,customer_text,expected_intent,predicted_intent,draft_reply,decision,decision_reason,evidence_1_customer,evidence_1_support,evidence_1_similarity,evidence_2_customer,evidence_2_support,evidence_2_similarity,evidence_3_customer,evidence_3_support,evidence_3_similarity
1020323,Can’t make phone calls or send a message without my phone freezing. Phone stays dark. Won’t reset Speaker won’t work. Love the update @115858,device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.328); human review is safer.,@AppleSupport wyd? I can’t make phone calls or answer,"@717963 We know how important being able to make and receive calls is. Try restarting your iPhone: https://t.co/OWRDHWSt4h If this continues, DM us wireless carrier, and we'll look into this. https://t.co/GDrqU22YpT",0.3279037635737058,I can’t make phone calls 🙃 @AppleSupport https://t.co/aNdVFdzL1o,@675683 Let's see how we can best help you with this! Have you tried these steps here to see if this helps? https://t.co/U53YusKX3z,0.31657607053657644,Updated my phone and now I can’t make phone calls. Thanks @115858,@371491 We certainly want you to be able to make calls. What happens when you try and make a call?,0.279113236924316
1577424,IOS11 crashes my phone so bad that I can’t force restart.  I have to let the battery drain completely before it will charge.  wtf @115858,device_issue,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is weak (similarity=0.230).,@AppleSupport My battery  drain has been  so bad that  i turned  off the percentage and hope phone won’t shutdown soon.,@456293 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,0.229887206861301,@115858 eyy fix the battery drain already wtf.,@330647 Hi there. We'd like to help. Tell us which device you're having issues with.,0.22103095388090174,"WTF @115858  
I️ I️ I️ I️ I️",@506182 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.20943225290266387
1766807,Bro what’s up with these damn question marks @AppleSupport I️ can’t send messages on fb or even tweet without the question marks coming out,device_issue,other_support,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",AUTO-HANDLE,Strong historical evidence was found (similarity=0.561) for this support issue.,What’s up with these damn question marks @AppleSupport ? Fix this !!,@509537 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.5611632251910494,What’s up with the question marks @AppleSupport,@504982 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.4879759103145142,@AppleSupport What’s up with the question marks?,@497746 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help.,0.4235102977064012
989644,@AppleSupport ok that settled it for now. Thank you for your assistance 🤳🏾,other_support,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.424); human review is safer.,@AppleSupport Yeah I tried!It's ok now l.Thank you for your help!,@488724 That's great to hear. Let us know if you need us in the future. Have a great rest of your day.,0.4237952477826122,@AppleSupport Thank you for your support,@244877 Absolutely.  That's what we're here for!,0.4060789490215332,@AppleSupport Thank you for your response!,@267023 No problem.  Let us know if you need any further assistance.,0.38606019047762047
2890638,@AppleSupport Im currently using 11.1.2,battery_charging,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=0.633) for this support issue.,@AppleSupport Im currently on 11.1,@317437 We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU2kzhr,0.6331221198665588,@AppleSupport Currently using IOS 11.0,@176837 Thanks for clarifying. Let's update the device and see if that helps. You can find directions here: https://t.co/80YRnjDFDk,0.4361323464567181,@AppleSupport I’m using 11.0.3.,@683825 Got it. The first thing we'll need to do is get you updated to iOS 11.1.1.,0.3979364700907363
1924364,@115858 I updated my iphone 7plus and now it won’t hold a charge. is this deliberately to get me to buy the new one,battery_charging,order_purchase,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.","my iPhone will not charge, is this a conspiracy to get me to buy an X @115858",@630993 We're happy to assist with your charging concern. What happens when you attempt to charge your device?,0.39275539858467556,@AppleSupport iPhone 7Plus and 11.1.1,"@127418 Great, let's follow up in DM. Tell us if this happens over both cellular and Wi-Fi there. https://t.co/GDrqU22YpT",0.3189268785530165,@AppleSupport iPhone 7plus and 11.0.2,@308848 Thanks for those details. Let's join together and look into this issue a bit closer. Join us in DM using this link: https://t.co/GDrqU22YpT,0.3189268785530165
2403590,"@AppleSupport 6s, 11.1",music_media,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,AUTO-HANDLE,Strong historical evidence was found (similarity=1.000) for this support issue.,"@AppleSupport 6s, 11.0.3",@361968 We'll be happy to help look into this with you. DM us and we'll continue there. https://t.co/GDrqU22YpT,1.0000000000000002,@AppleSupport 6S 11.0.3,@347516 Send us a DM. Let us know exactly when you updated and what country you're in. https://t.co/GDrqU22YpT,1.0000000000000002,"@AppleSupport 6S, 11.0.3",@355519 Thanks for providing that for us. Can you provide us details of what you're experiencing with your device?,1.0000000000000002
2039651,@applesupport Can I buy AppleCare+ for an iPhone X if I purchased the phone through my carrier?,order_purchase,order_purchase,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.","@AppleSupport Yes, it wasn't working and at this point, I've disabled the phone through my carrier.","@425179 We're really sorry to hear this, Please feel free to reach out to us in DM if you have any other questions. https://t.co/GDrqU22YpT",0.2975373939916352,@AppleSupport I can’t buy on iTunes,@221513 Were you able to reach out to our iTunes Store Support earlier when advised? DM the answer below. https://t.co/GDrqU22YpT,0.26365283887693985,hey @AppleSupport why can't I buy my AppleCare online?,@625479 We'd like to better understand what's happening to help. Please DM us more details here: https://t.co/GDrqU22YpT,0.2456243298971439
1892551,can you all fix this trash ass update?! @115858,ios_update,ios_update,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",AUTO-HANDLE,Strong historical evidence was found (similarity=0.462) for this support issue.,Phone hasn’t been acting right since I got this trash ass update ..fix it!!!! @115858 🤬,@500341 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0.46238383561024105,@AppleSupport y’all changed the letters A and I to an emoji and now it shows as boxes you need to fix this trash ass update ASAP,@474091 This article has some steps that may be able to help: https://t.co/xU1AGHStV6,0.3899896741853857,i’m trying to keep my composure but this trash ass @115858 update replaced my entire chopped and screwed catalog with the original songs.,@602509 We're here to help with your music library. Send us a DM and let us know which device and software version you're using. https://t.co/GDrqU22YpT,0.3393329393822521
2246728,@AppleSupport can you help me? Im fuking tired this phenomenon... https://t.co/Tw7Z565E4c,other_support,other_support,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",AUTO-HANDLE,Strong historical evidence was found (similarity=0.626) for this support issue.,@AppleSupport can you help me? https://t.co/mRoUgl8OGn,@354901 Thanks for reaching out. The steps in this article can help https://t.co/Ui1yTnOCUz,0.6261438795722304,@AppleSupport can you help?,@210991 We'd be happy to help. DM us details of the issue on when it restarts and we'll continue support with you there. https://t.co/GDrqU22YpT,0.5752853960547528,"Hey @applesupport can you help me?
https://t.co/eFMPy1bQkd",@464822 We are here to help with your Apple products or features. What seems to be going on?,0.5748122568932006
1967712,"@AppleSupport hi there!
I only want to say, iOS 11.0.3 “The battery killer” 😢😰😭",battery_charging,battery_charging,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.301); human review is safer.,@115858 Just want to say I️. fix this,@597559 We'd like to help. Try out this work around until this is fixed in a future update: https://t.co/xXaXeeSRt9 DM questions. https://t.co/GDrqU22YpT,0.3007271089966348,"@AppleSupport Hi. What’s with iOS 11 &amp; updates?! Another battery killer. Lasts 1/2 as long than on 10. App crashes, screen response issues",@571317 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,0.2766161334908508,Nothing to say @AppleSupport ?,@726354 We want to help with your iPhone. DM us details on what app was in use when it shut off and we'll look further into this with you there. https://t.co/GDrqU22YpT,0.23856464229369137
2072091,@115858 @AppleSupport @116333 The scandal of the automatic connection to Wi-Fi is still stalled! In Euse 11 https://t.co/xm4zVN7PCF,connectivity,connectivity,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",ESCALATE,Historical evidence is only moderate (similarity=0.358); human review is safer.,@AppleSupport Connected to Wi-Fi,@518574 Check out this article for help with over-the-air iOS updates https://t.co/Ui1yTnOCUz Let us now how it goes.,0.35777800069459575,"@AppleSupport Yes, Wi-Fi.","@776000 OK, thank you. Does the download seem to be progressing? Let's give it a bit more time to finish.",0.31792457022133447,"Even after turning off the Wi-Fi in notification area, still the Wi-Fi is on inside settings. @115858 @116333 https://t.co/uQBouRbirz",@451104 Check out our following resource to help you adjust your settings: https://t.co/G7BHuQnDS6,0.3054432731440465
2283094,@AppleSupport It happened on Nov-4 when I updated my iPhone to iOS 11.1 ... it’s always freezing and it takes 2-3 mins to open whenever I want to open my iphone. And the problem didnt go after updating to iOS 11.1.1.,device_issue,device_issue,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.336); human review is safer.,"@AppleSupport iPhone 7+, iOS 11.2, and it happened when I updated to iOS 11",@289652 Thanks. Let's look into that further. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,0.3357202328661037,@AppleSupport When I updated to iOS 11.,@172638 How often does the issue occur?,0.2853934898438964,@AppleSupport Heating problem after updating to ios 11,"@293441 Let's look into this together. To get started, which device are you experiencing this on?",0.2790957695776995
794600,@AppleSupport Just fix the software in that way that the user doesn’t have to reset all settings or erase the phone in order to get a phone that works!,device_issue,order_purchase,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,"Purchase, refund, and order issues may require transaction-specific support.",@AppleSupport Just fix I️t.,"@803465 Our iOS 11.1.1 update resolved this issue. If you experience this issue after version 11.1.1, send us a DM. https://t.co/GDrqU22YpT",0.2523821273632591,"@AppleSupport Fixed it, I  reset all settings",@683798 We're happy to hear that worked. You know how to reach us if you ever need to again. We're online every day from 5am-8pm PST.,0.23806788917184796,@AppleSupport Not connected in that way.,@677844 Were your contacts only stored on your iPhone?,0.22448832767122406
1774964,@AppleSupport is there anyway I can update my iPhone 7? Getting this message even though I am still on WiFi. https://t.co/iEVBFNQmmG,ios_update,connectivity,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",ESCALATE,Historical evidence is only moderate (similarity=0.331); human review is safer.,@AppleSupport Is there anyway I can go back to IOS 10 ?,@188346 We do not support going back to older versions. It's important that iOS is up-to-date for the latest features and security.,0.33051676095488414,@AppleSupport Is there anyway I can check my iPhone 6Plus battery Health?,"@625285 We’d love to help with your battery. To start, send us a DM with more details on the behavior you’re experiencing. https://t.co/GDrqU22YpT",0.31378219803391616,@AppleSupport Even though I'm connected to wifi. https://t.co/FAHStavP73,@723510 Thanks for reaching out. We'd like to assist you with this. Have you tried restarting the device and see if that helps?,0.31108937226573286
2295734,@AppleSupport is this normal on all phones or just a thing with my iPX? https://t.co/npQfB27QY5,device_issue,device_issue,"Sorry you're experiencing this issue. Based on similar Apple Support cases, we'd recommend continuing with Apple Support so the issue can be investigated further.",AUTO-HANDLE,Strong historical evidence was found (similarity=0.450) for this support issue.,@AppleSupport Is this normal?,"@432735 For questions related to your preorder and the status, reach out to our Online Sales Support at  https://t.co/8yjRd1Xo0i",0.45032094858298294,Hey @AppleSupport is this normal? https://t.co/Ukt6TTSeAd,"@150177 We're here to help. Doesn't sound like it, but to further determine, go ahead and provide us with more details within DM here: https://t.co/GDrqU22YpT",0.3735461289059775,@AppleSupport Is this normal on a Series 3 Watch? (Tried pair-unpair to no avail) https://t.co/gXYj7C6ehP,@257413 We appreciate the video. Does this only happen with the Clock app on your Apple Watch? Which watchOS is installed? Please DM us. https://t.co/GDrqU22YpT,0.36108380475418084
2795481,Looool wow and silly me thought this “I️” problem would be fixed by now @AppleSupport . Especially since ur products cost an arm and a leg .,device_issue,other_support,Sorry you're having trouble with this. We'd be happy to look into it further. Please send us a DM so we can get more details and help you.,ESCALATE,Historical evidence is only moderate (similarity=0.398); human review is safer.,So I️ rlly thought the “I️” would be fixed by now @115858,"@782800 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2. For more info, check out: https://t.co/xXaXefaskH

DM us any other questions: https://t.co/GDrqU2kzhr",0.3978886418574871,@210815 @AppleSupport Same problem. Also on iPhone 7. Thought it would be fixed by now. Any update @AppleSupport ?,@210816 Let’s work together on this. Do you run into any complications with the volume buttons while not playing music or other media? Let us know via a DM. We’ll take it from there. https://t.co/GDrqU22YpT,0.31398115975110774,@590134 @115858 It’s sad it should’ve been fixed by now,"@120785 Let's check this out together. Reply by DM, and let us know the device and software version you're using. https://t.co/GDrqU22YpT",0.21077121821362654
2148159,@115858 fix this damn I️ glitch I’m over I️t,device_issue,device_issue,"Sorry you're experiencing this issue. Please make sure your device is running the latest available software update. If the issue continues, please contact Apple Support with more details.",AUTO-HANDLE,Strong historical evidence was found (similarity=0.883) for this support issue.,@115858 fix this damn glitch i️ hate u,"@727576 Great news! We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",0.8826834775641577,Can @115858 fix this damn glitch 😤🙄,@644971 Can you tell us more about the exact issue you're experiencing? We just released iOS 11.1.1 today. Be sure to back up your device and then update to the latest version and tell us if it helps with your issue. Thanks.,0.8290501867066287,Can @115858 fix this damn glitch?!,"@662902 We're happy to help. Please tell us your device model, the iOS version installed and details of the issue you're experiencing. We're delighted to help get things sorted out.",0.8290501867066287
